WMO_ID,n_casts,total_distance_km,straight_line_distance_km,avg_distance_per_cast_km,max_distance_per_cast_km,min_distance_per_cast_km,std_distance_per_cast_km,start_lat,start_lon,end_lat,end_lon,source
3901579.0,5,58.6320813494484,57.87459778766268,14.6580203373621,16.277364448825782,13.79570446485809,0.9704050092068187,40.6111946105957,-16.934476852416992,41.078216552734375,-16.630756378173828,PFL2
3902476.0,43,1020.7996301686303,238.23371423636476,24.3047530992531,54.45278883835572,0.4027150893835308,16.04179811782217,13.413778305053711,-17.602170944213867,13.584855079650879,-19.798503875732422,PFL2
3902498.0,50,1364.9318968445066,146.09433671576187,27.855752996826666,68.52360857682895,1.716567689737605,17.07717588547914,11.295876502990723,-23.0714054107666,11.329976081848145,-24.410846710205078,PFL2
3902506.0,67,803.2235943303957,534.9848897256327,12.17005445955145,55.066375949447604,0.04822697508674596,15.383475253620116,44.33891677856445,-5.666914463043213,48.143577575683594,-9.928751945495605,PFL2
3902589.0,9,116.98218476850562,87.39040733734164,14.622773096063202,25.12891728244364,0.9705043072930633,8.448287548507325,11.491955757141113,-23.017452239990234,11.060972213745117,-22.34730339050293,PFL2
4902627.0,46,1396.9683365335427,494.09308997034645,31.043740811856505,235.79798484067865,0.0,51.26899768347482,43.49802017211914,-57.75529098510742,41.44801330566406,-63.10203170776367,PFL2
4903273.0,27,173.84582929054307,158.3372498960838,6.6863780496362715,13.293345191791785,1.4455883407766135,2.876576796520909,31.759000778198242,-64.11299896240234,33.150001525878906,-63.75199890136719,PFL2
4903274.0,114,4998.310063974152,1108.3315324600028,44.23283242455002,156.3922229307457,1.0397360139504894,36.92900844296013,31.761999130249023,-64.11000061035156,28.734800338745117,-75.11029815673828,PFL2
4903463.0,55,1677.474627087163,113.25656312243231,31.064344946058576,71.1537805281449,9.568513948186698,15.107696493641198,6.040999889373779,-22.864999771118164,5.212900161743164,-22.269100189208984,PFL2
4903485.0,40,1638.7945526353465,691.33658021097,42.02037314449606,116.90755719997199,8.21917291187686,22.52003273936938,29.889699935913086,-23.367700576782227,27.82509994506836,-16.67009925842285,PFL2
4903486.0,44,1543.860415889343,549.5962070512388,35.903730602077744,84.89701784333126,0.8808501377980645,19.791220655868916,4.497700214385986,-25.758899688720703,4.215700149536133,-20.809999465942383,PFL2
4903487.0,43,1203.9914356499062,422.5330387485065,28.666462753569196,85.84181753093534,3.105656945345954,17.11957458294539,24.57830047607422,-26.533599853515625,25.71780014038086,-22.52869987487793,PFL2
4903533.0,40,1410.7423887800294,777.8515198344496,36.172881763590496,70.47707719761947,3.6292496764734237,16.11392184832446,43.974098205566406,-20.021400451660156,40.641700744628906,-28.345699310302734,PFL2
4903570.0,16,496.94822083535325,110.26458845657076,33.12988138902355,51.56980158010991,5.072622252715662,12.194957321556664,31.74370002746582,-64.16999816894531,32.505001068115234,-64.92030334472656,PFL2
4903571.0,8,95.27993998635675,73.53490330438595,13.611419998050964,27.96909454063429,3.1191556971442846,9.336738695351485,20.45240020751953,-23.152299880981445,19.916400909423828,-22.739599227905273,PFL2
4903624.0,95,4527.539745218584,689.9491441021536,48.16531643849558,191.9526604855187,0.6158006935352232,40.380960050248625,27.368099212646484,-89.79450225830078,24.149499893188477,-83.90260314941406,PFL2
4903625.0,30,1178.6031083918251,503.3343006756599,40.641486496269835,126.99661137883265,3.140543663326903,33.54175077704372,26.56529998779297,-86.88130187988281,23.42140007019043,-83.28730010986328,PFL2
4903643.0,76,1910.213466019549,1646.0966538218381,25.469512880260655,60.330325472431525,0.3655187205568531,15.260795121102808,13.22740650177002,-17.753923416137695,13.817841529846191,-32.97014617919922,PFL2
4903668.0,32,900.2370112372106,227.0715718162258,29.039903588297115,75.69909819830518,4.065880775411295,16.46166193795459,45.68681335449219,-46.89723205566406,43.80624771118164,-48.018245697021484,PFL2
4903739.0,51,2276.0474045829137,679.3294833973564,45.520948091658276,127.45351177931562,7.105785172848859,35.139528381264014,48.45759963989258,-22.424467086791992,42.36579895019531,-23.08502769470215,PFL2
4903740.0,62,2137.373247757669,237.242973208591,35.03890570094539,91.83766134646774,6.760309084071031,18.268390117689005,48.914546966552734,-16.489238739013672,50.112667083740234,-13.769762992858887,PFL2
5906435.0,107,4076.999359810286,597.8845448610101,38.462258111417796,111.29346541527737,2.176146009518548,29.10809651491535,28.29199981689453,-56.832000732421875,33.244998931884766,-54.39500045776367,PFL2
5906477.0,26,574.5128175628086,499.65794095567134,22.980512702512343,55.73387672227852,4.5006902212074875,18.458886480560555,12.593999862670898,-92.802001953125,10.347000122070312,-96.77300262451172,PFL2
5906478.0,103,3032.714238120695,234.6367793906356,29.73249253059505,96.37602914266758,0.4961446314275471,21.245348615770194,8.552000045776367,-89.35600280761719,8.657400131225586,-87.22450256347656,PFL2
5906479.0,75,2533.7991848180086,314.0580402412154,34.240529524567684,125.19490327924974,0.247653762677594,24.861650202029267,11.48799991607666,-94.89600372314453,10.11709976196289,-92.38200378417969,PFL2
5906480.0,100,3134.1164328738228,63.48204406401875,31.65774174620023,97.51072855277425,0.24483628063057175,22.66154843688517,11.026000022888184,-90.23200225830078,10.674300193786621,-89.77410125732422,PFL2
5906483.0,41,1306.578420677166,309.20905474032764,32.66446051692915,184.44314183967373,3.1165039694239924,34.55248643547902,13.189000129699707,-96.94599914550781,14.412450790405273,-94.37451171875,PFL2
5906486.0,75,2124.8996516934676,276.87904803268066,28.71486015801983,138.96680776788838,9.356443119106762,22.514320038384092,12.020999908447266,-94.52300262451172,12.565099716186523,-92.03610229492188,PFL2
5906574.0,17,278.23992066914076,6.154351539870885,17.389995041821297,34.470348026926395,7.944584007437243,6.915674662676143,-13.205100059509277,-96.89459991455078,-13.188400268554688,-96.94879913330078,PFL2
6901753.0,5,176.13012306128573,160.69591367182753,44.03253076532143,55.05097223401336,29.318483244370693,9.340982623178451,53.15599822998047,-39.79899978637695,52.37799835205078,-41.8120002746582,PFL2
6901754.0,10,228.5978873474743,89.61596894208476,25.399765260830478,43.99848914090786,9.324549522582533,11.215890230383385,41.292999267578125,-35.3650016784668,40.61600112915039,-34.7859992980957,PFL2
6902888.0,23,1061.6068348817982,266.183164576302,48.25485613099083,155.60673831924694,9.589502858124462,35.53365680450143,51.57039260864258,-45.222843170166016,53.81816101074219,-43.8636589050293,PFL2
6902961.0,154,4089.0221590156725,615.2724937666225,26.725635026246227,77.42675001840288,0.46366583688792434,15.86128664104711,-12.70138168334961,-77.80854797363281,-10.89492130279541,-83.15184783935547,PFL2
6902963.0,183,2770.83488539704,543.529004268885,15.22436750218154,80.25453652307726,0.12693834836962167,12.282474123335415,-7.493549823760986,-80.95695495605469,-8.642644882202148,-85.75565338134766,PFL2
6902970.0,90,2387.3542948864533,658.6402294095002,26.824205560521946,112.87414709715198,0.2600868830467164,19.350202430878376,50.448429107666016,-40.83369445800781,50.785526275634766,-31.507244110107422,PFL2
6902982.0,48,748.4551293025826,137.7011497204086,15.924577219203885,90.17486328500588,1.1479404290097581,16.664071786467474,42.15776824951172,-14.897067070007324,42.21072006225586,-16.56681251525879,PFL2
6903028.0,100,2063.722991038629,1036.4016404745666,20.84568677816797,186.97322844332308,2.1769681174852327,30.836459190334093,46.32817077636719,-19.227294921875,38.082218170166016,-25.111621856689453,PFL2
6903035.0,108,2477.6408717709296,575.4775051388235,23.155522166083454,71.36621703963417,2.5308901950629616,16.325881815364177,49.303367614746094,-21.786651611328125,45.86774444580078,-16.04288101196289,PFL2
6903067.0,106,4922.671615853029,1099.4579532049847,46.8825868176479,168.85927622471584,6.855531510673489,34.843563209761214,8.858256340026855,-20.792102813720703,18.14898109436035,-17.307857513427734,PFL2
6903080.0,106,1843.1204760762544,151.35816345297948,17.553528343583373,53.19790816844225,0.809960607448459,10.18543715610667,42.153358459472656,-14.9113130569458,40.8332405090332,-15.354425430297852,PFL2
6903081.0,107,2120.8921543522993,551.1243685623529,20.00841655049339,149.69554046265483,2.6347533078508203,19.397830015055746,46.33976364135742,-19.238147735595703,41.98442840576172,-22.539215087890625,PFL2
6903085.0,24,835.627470490693,394.61001308895266,36.33162915176926,84.52200422309028,8.814782844108016,20.583885358751022,53.9737434387207,-33.907386779785156,51.98154067993164,-38.7873649597168,PFL2
6903579.0,77,1871.615716005404,1104.9053570099102,24.626522579018474,118.70641909699945,0.11839665736446546,29.306267533723187,53.89921569824219,-53.5399055480957,45.232872009277344,-46.00444793701172,PFL2
6903870.0,107,1897.782556852998,551.8165024696791,17.903609026915074,70.30432515581356,1.4269236460734038,12.725617618631265,52.97046661376953,-24.311283111572266,49.61561965942383,-30.165361404418945,PFL2
6903871.0,78,2343.1034338805634,359.53351221494114,30.429914725721602,71.50101399154673,3.893596021639027,16.855121006431865,53.75151824951172,-33.862159729003906,53.95527648925781,-28.39004135131836,PFL2
6904110.0,173,5516.853016300767,806.7509409255755,32.07472683895795,99.80094687343346,0.04038981143487284,20.78142544855726,50.62415313720703,-36.81938934326172,48.507171630859375,-26.107521057128906,PFL2
6904111.0,164,5320.368560004306,1366.9849952416903,32.64029791413685,125.95039111406491,0.2801312609659534,22.691586705830954,50.34397888183594,-38.65943908691406,48.46901321411133,-19.93477439880371,PFL2
6904112.0,169,7865.586157210931,1253.3217493345617,46.818965221493634,186.8208039383677,0.2389053371411968,37.570286071343205,49.33266830444336,-41.528709411621094,53.51243209838867,-24.683393478393555,PFL2
6904139.0,86,2085.2041251695614,1735.0603839616738,24.531813237288958,122.6960952115948,0.0,18.101864759631173,-0.013393227942287922,-22.9898738861084,0.031057000160217285,-7.386163711547852,PFL2
6904182.0,139,1894.525124021687,75.79208485003632,13.728442927693383,42.54901411664406,0.0,9.235014659651764,27.186317443847656,-21.99542808532715,26.708709716796875,-22.540966033935547,PFL2
6904183.0,130,3752.324911571323,378.37004590409884,29.087790012180797,193.19828507548718,0.5256253789826406,29.41605653537035,34.71630096435547,-12.702028274536133,37.72948455810547,-10.741641998291016,PFL2
6904184.0,129,5415.433029874506,1462.2595625515023,42.30807054589458,958.9409073354086,3.7803185140441826,115.70491824312289,37.03107833862305,-13.276058197021484,36.1536865234375,-29.63855743408203,PFL2
6904188.0,89,1958.269866921913,309.76456023908685,22.253066669567193,369.8153533093309,0.9924408416608795,44.320550029192475,-11.902721405029297,-25.065946578979492,-12.407228469848633,-27.868513107299805,PFL2
6990538.0,31,1266.1855318986895,87.81135169977556,42.20618439662299,114.66321037563515,2.7325134317124524,29.212890215244236,53.417484283447266,-25.631053924560547,52.65452194213867,-25.292152404785156,PFL2
6990580.0,17,562.5194800028063,301.68940925750456,35.15746750017539,109.9623385658849,7.337371410290348,26.255665020436883,52.16622543334961,-18.57843017578125,53.923583984375,-15.138891220092773,PFL2
6990595.0,9,151.30978880666333,129.55607150470414,18.913723600832917,29.98671167904523,4.175725879436239,7.365123935141302,-9.914752006530762,-9.992106437683105,-9.538901329040527,-11.11103343963623,PFL2
7900566.0,50,1888.2324082598434,1164.0218535234812,38.535355270609045,77.23790231728516,10.49436323200232,11.164418158677993,53.78676986694336,-50.1986083984375,47.393009185791016,-37.08833312988281,PFL2
7900585.0,141,2698.4925669488707,816.1798721701076,19.274946906777647,134.97591148210964,0.8054876147803267,19.07725097594694,50.28942108154297,-38.58496856689453,53.931678771972656,-28.189090728759766,PFL2
7901001.0,75,1801.2309668981889,226.4882826959722,24.340959012137688,106.42749460822952,3.0201322080286657,19.922852630785453,17.24213409423828,-24.496761322021484,19.136241912841797,-23.708215713500977,PFL2
1902498.0,11,297.1883018061616,72.38672554690132,29.71883018061616,115.36259494757333,4.082475900581156,31.041166420427203,-6.604499816894531,-4.231500148773193,-6.622499942779541,-4.886600017547607,PFL3
1902499.0,14,335.3280053825441,109.74603502134211,25.794461952503394,61.730217682220484,0.9578151642881325,16.068284584016407,-4.072700023651123,-5.197400093078613,-3.9274001121520996,-4.218800067901611,PFL3
1902501.0,40,1026.182299540975,449.01089434764293,26.312366654896795,71.1677672488557,5.391231129248593,13.270814967820124,-5.801199913024902,-89.50479888916016,-6.00540018081665,-93.55919647216797,PFL3
1902663.0,34,1075.3560830935967,521.2259357908058,32.58654797253323,73.8334938709002,4.648007916667236,19.733100459066247,42.320220947265625,-52.08576583862305,41.959110260009766,-58.389991760253906,PFL3
1902692.0,49,1556.5439871098706,497.73264941637643,32.427999731455635,173.48739943230436,1.1947809584127482,35.61128853370009,9.155903816223145,-89.03921508789062,12.280372619628906,-92.30193328857422,PFL3
2903792.0,13,549.8135866515107,155.90663498120333,45.81779888762589,76.51762619437048,7.356671524382302,21.310513278516723,8.498183250427246,-91.00304412841797,8.285311698913574,-89.6021957397461,PFL3
2903880.0,24,1007.9115022414643,439.1064320895848,43.82223922788975,76.73622823956862,9.956488249300659,19.741850094171582,9.24133014678955,-89.00133514404297,10.964548110961914,-92.61062622070312,PFL3
2903881.0,34,1212.405129971896,756.4541866619064,36.739549393087756,86.59098760968477,5.705932475097798,22.546222023432595,42.042537689208984,-52.228485107421875,42.013946533203125,-61.39113235473633,PFL3
2903903.0,10,238.8011634487218,220.70008783968558,26.533462605413533,41.90621634019178,3.742497370227928,9.637308529651062,37.867000579833984,-20.406999588012695,39.80879211425781,-20.93467903137207,PFL3
2903904.0,7,143.59085469719682,127.91766330771897,23.93180911619947,49.835395768289025,5.265204587110988,18.106728173552415,9.534200668334961,-89.05237579345703,10.157510757446289,-88.0710220336914,PFL3
2903929.0,41,1339.3182348098699,529.7651962954446,33.48295587024675,164.04935774161925,1.690074082749577,41.26994271782647,49.994266510009766,-45.00884246826172,45.35955810546875,-46.650028228759766,PFL3
2904010.0,11,208.45979006225443,18.135335599994672,20.84597900622544,73.94014858742135,8.62068734399216,20.048680530611687,26.049800872802734,-93.95369720458984,26.068099975585938,-94.13410186767578,PFL3
2904011.0,10,156.26186039671072,34.886067373763446,17.36242893296786,54.31531512471928,5.656821224084393,17.656083295020167,26.82659912109375,-90.09980010986328,26.703699111938477,-89.77649688720703,PFL3
3901580.0,81,2241.432026443078,573.081829681339,28.017900330538474,69.40638661600677,0.03485752745534733,17.24136690005644,48.99870681762695,-16.492876052856445,53.38398361206055,-20.819841384887695,PFL3
3901582.0,67,1664.7480211507989,52.831731876096114,25.223454865921195,55.92350920919202,5.226926617541906,13.45840945338588,48.101985931396484,-24.498991012573242,48.55244064331055,-24.27170181274414,PFL3
3901583.0,70,1726.349801438193,502.6285460489374,25.019562339683958,61.98054578939427,3.8298753284670046,12.501600091612296,48.59542465209961,-33.71909713745117,50.90113067626953,-27.698205947875977,PFL3
3901584.0,71,2724.0475799127494,855.7630685829959,38.914965427324994,150.15555394437092,9.890378555727239,24.48585936092709,43.99589920043945,-46.61360549926758,45.028018951416016,-35.9105339050293,PFL3
3902331.0,32,1155.8230730085045,315.1855007173936,37.28461525833885,163.7576481223036,4.022642016954856,27.74068059471822,50.92430114746094,-45.699100494384766,53.72249984741211,-46.439701080322266,PFL3
3902348.0,20,825.6645416150666,419.11794741238367,43.456028506056136,86.91847036313257,10.533198470356744,21.75483542195268,24.024799346923828,-67.65370178222656,26.830699920654297,-64.86650085449219,PFL3
3902587.0,10,264.4249896158649,221.1051231782293,29.380554401762765,53.671070405878375,5.452959161807407,15.011267518319235,37.731998443603516,-22.43199920654297,36.29861831665039,-20.705856323242188,PFL3
3902588.0,85,456.8909618180359,181.45414005327652,5.43917811688138,86.62206585805178,0.46741132300255345,10.638443410894496,39.21959686279297,-10.120820045471191,40.851165771484375,-10.080818176269531,PFL3
3902590.0,41,572.8299713733061,264.86996464291605,14.320749284332653,42.028995221985994,2.3883632024679993,10.30831223354718,44.99689483642578,-18.458986282348633,43.7279167175293,-21.27903175354004,PFL3
3902608.0,43,1642.7749141629313,520.0999341175958,39.11368843245074,144.4867578803818,2.37516970109093,31.08771430955471,46.110557556152344,-43.72113800048828,43.664825439453125,-38.09085464477539,PFL3
3902615.0,18,377.67958760657183,135.98390748355592,22.216446329798345,43.64015077477924,9.440029240167517,10.544483777960394,26.026899337768555,-38.94070053100586,25.678699493408203,-37.63800048828125,PFL3
3902688.0,5,139.2285696399128,12.497624995649414,34.8071424099782,46.36060360027313,22.06267195804902,9.861747536143488,49.13014221191406,-16.98000144958496,49.10573959350586,-17.147628784179688,PFL3
4902481.0,11,319.10087937354945,304.49066861073186,31.910087937354945,65.28180963666244,4.3295987215814735,21.096887742169063,42.81050491333008,-61.81022262573242,41.801353454589844,-65.25267791748047,PFL3
4902674.0,25,1131.3270831766629,636.1956305884684,47.13862846569429,127.54061992025679,13.459598298781616,27.357205947501566,42.53303146362305,-61.36545944213867,39.7747802734375,-68.02664184570312,PFL3
4902678.0,23,946.3420518106266,730.4627458832286,43.01554780957394,95.42910170715139,5.956155732218955,26.678472735985338,43.26007843017578,-57.524871826171875,41.048561096191406,-65.87403106689453,PFL3
4903456.0,40,1825.3775973349739,493.4390461866221,46.80455377781984,147.64482466444133,7.400239217801032,34.875004163840735,36.775299072265625,-50.61119842529297,33.03900146484375,-53.532100677490234,PFL3
4903459.0,40,1805.8669323615804,478.29993631983615,46.3042803169636,102.43660094127974,12.131586044867943,21.170352197713452,5.389900207519531,-26.715900421142578,2.8578999042510986,-30.202499389648438,PFL3
4903564.0,14,439.19097957135625,128.09622334720913,33.78392150548894,60.8519806644426,10.047309893351434,17.113823401732684,25.40369987487793,-29.01420021057129,26.030399322509766,-30.087099075317383,PFL3
4903666.0,12,458.0905533948098,264.91996883308815,41.644595763164524,86.5920622141716,7.683269464395508,24.840837703860903,9.595428466796875,-93.04519653320312,8.898777961730957,-90.73682403564453,PFL3
4903763.0,34,953.6699161550878,586.229819047014,28.899088368335992,95.84617024159301,2.1967462644963924,20.97568913931823,42.19321060180664,-52.164493560791016,42.87448501586914,-59.26136016845703,PFL3
4903830.0,18,407.24240261466184,291.890830862568,23.955435447921285,45.97366356139249,3.0701133868315442,12.363834523808544,26.70330047607422,-34.01580047607422,27.098400115966797,-36.925899505615234,PFL3
5907047.0,41,1247.5628862390286,172.4676194398189,31.189072155975715,68.27912726280009,0.43090816779330965,16.75837117707572,8.490633010864258,-20.775836944580078,9.556328773498535,-19.634748458862305,PFL3
5907071.0,43,1537.9799704586267,374.0502891495475,36.618570725205394,99.79289620313455,5.842583264602297,22.497640175906547,45.65294647216797,-44.45268249511719,43.5784797668457,-48.17393493652344,PFL3
5907105.0,6,148.24606035961511,108.05016726018712,29.649212071923024,50.47900326355717,7.2722820421273235,14.88063690303919,9.512466430664062,-89.15837097167969,9.46399974822998,-88.17440032958984,PFL3
5907126.0,35,1061.3990158342535,434.9646398810648,31.21761811277216,85.56720172025213,4.775733813800273,21.81171245996059,41.91475296020508,-52.29943084716797,43.29024124145508,-57.275550842285156,PFL3
5907190.0,173,1559.1693387578305,595.1653631690951,9.064938016033897,45.99935499548431,0.017066178474419484,6.10648639317485,42.569908142089844,-51.961090087890625,45.88046646118164,-57.8345832824707,PFL3
6902887.0,41,710.5923301947068,83.13192733853445,17.76480825486767,47.675605249702365,2.7645451365869644,9.796617171405567,41.19900894165039,-13.839855194091797,41.94352722167969,-13.930841445922852,PFL3
6903042.0,12,317.4988846820067,174.18681724467515,28.863534971091518,51.30062659664218,8.88999557973478,11.57289393350992,46.78419494628906,-38.02643585205078,48.33834457397461,-37.735469818115234,PFL3
6903083.0,26,910.5677071228254,576.8984893885637,36.422708284913014,92.60876635676217,11.106048115792332,21.654656538094486,50.02790069580078,-35.644126892089844,51.67215347290039,-27.845075607299805,PFL3
6904114.0,13,424.9287698568441,282.3980212066604,35.410730821403675,63.02618723609223,4.184637081309986,16.70840901606375,51.40156936645508,-47.571044921875,53.925270080566406,-48.040077209472656,PFL3
6904231.0,53,1400.6653690377195,128.08300526874646,26.935872481494606,63.21368100620393,3.5175326808235314,15.522604669171464,53.62200164794922,-50.787864685058594,53.22798156738281,-48.971317291259766,PFL3
6990525.0,12,483.21049035034594,77.99238384100236,43.92822639548599,82.29050448161432,20.32399280509112,19.387745907791047,8.958601951599121,-92.07035064697266,8.25794792175293,-92.03759002685547,PFL3
6990661.0,33,1144.3571682723027,773.1919157510048,35.76116150850946,91.8575013212582,7.488913508006092,22.910849360575714,41.6920051574707,-52.45309829711914,41.915897369384766,-61.78101348876953,PFL3
6990727.0,13,311.99230877985616,178.13877981594842,25.999359064988013,67.2545748092096,0.6216176131005343,18.945859500685735,2.0071699619293213,-23.005157470703125,2.941676616668701,-21.702686309814453,PFL3
7901026.0,16,381.2772590436314,238.80164654083129,25.41848393624209,67.05696249489878,8.603705374921473,16.2312381673277,34.56897735595703,-12.483441352844238,32.91030502319336,-14.124072074890137,PFL3
7901134.0,38,482.9213795163296,125.66398217849333,13.051929176117016,47.32838715140708,0.9388355747918217,9.761743166522807,36.249053955078125,-4.114059925079346,35.94607162475586,-5.461514949798584,PFL3
7901146.0,18,261.80221453873213,84.11508932118373,15.400130266984243,46.31973530949114,1.2321484872251678,11.59355985834182,11.471757888793945,-22.99310874938965,11.550701141357422,-23.760887145996094,PFL3
7902101.0,37,1757.0451993742213,90.62348301735179,48.80681109372837,105.99955778190896,4.170103259288755,26.180123539835595,1.4551000595092773,-94.19159698486328,2.121299982070923,-93.7219009399414,PFL3
7902215.0,33,815.943790116442,350.7284215975103,25.49824344113881,98.12441579650813,0.7486762817689664,20.17454719204151,41.69131851196289,-52.44683074951172,42.99890899658203,-56.33106231689453,PFL3
7902226.0,18,808.9127242315917,456.79481679143646,47.583101425387746,107.63814162577553,11.747121544293135,20.87243986411671,26.07040023803711,-44.00450134277344,26.087200164794922,-48.578399658203125,PFL3
7902279.0,26,341.4795276884643,96.42330955875076,13.659181107538572,20.830507965977286,7.005286652636885,3.96257046316472,48.967803955078125,-16.38911247253418,49.584835052490234,-17.323041915893555,PFL3
